scontrino_id,vendita_id,cassa_id,prodotto_id,quantità,prezzo_unitario,totale,giorno,ora,metodo_pagamento
5dfe93d5-998b-4d4c-96db-69641ade4dd2,3068554c-ac9f-4018-b0a6-cdf6b8670874,CASSA_01,3531,2,1.5,3.0,2026-01-31,09:14:46,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,69812345-0fd8-4385-8b74-45854ca39217,CASSA_01,1867,1,4.69,4.69,2026-01-31,09:14:47,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,a51f2744-5303-4704-a5c4-e6e8ec533d62,CASSA_01,612,4,1.41,5.64,2026-01-31,09:14:48,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,b656b697-825a-46ca-8c02-8e458d6508bd,CASSA_01,4300,2,2.72,5.44,2026-01-31,09:14:49,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,d4a03418-659c-4e19-93bd-dec738a3e588,CASSA_01,2598,1,5.35,5.35,2026-01-31,09:14:50,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,0e93df05-c046-407e-a598-9466c3e04691,CASSA_01,1643,5,0.66,3.3,2026-01-31,09:14:51,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,4044902f-8fdd-41dc-b482-ee5bd998bcf2,CASSA_01,1500,5,3.18,15.9,2026-01-31,09:14:52,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,e6095a51-eb38-447a-b7c7-445d71152d2c,CASSA_01,764,3,2.64,7.92,2026-01-31,09:14:53,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,a29b7586-68d2-4b1e-b983-62223c0f759b,CASSA_01,3789,4,5.12,20.48,2026-01-31,09:14:54,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,1d84c20a-4742-4891-a297-6f004fd503f6,CASSA_01,3872,5,1.98,9.9,2026-01-31,09:14:55,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,ec2dc8ef-3937-433d-9300-c23700ed6347,CASSA_01,551,4,10.68,42.72,2026-01-31,09:14:56,carta
5dfe93d5-998b-4d4c-96db-69641ade4dd2,de1f0596-7d44-4558-8b27-78f951badb8d,CASSA_01,4892,2,2.75,5.5,2026-01-31,09:14:57,carta
cdd9927c-be5e-46da-9583-a3c231e2cfe5,351c01ef-190f-40e3-9832-3cceb4f13e25,CASSA_01,3861,4,2.75,11.0,2026-01-31,09:53:30,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,945531d6-ce0e-487b-b933-747427fe74c8,CASSA_01,130,2,2.97,5.94,2026-01-31,09:53:31,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,2cd0af42-0fc5-4f1b-a011-6caa2e8fd97a,CASSA_01,3551,4,1.09,4.36,2026-01-31,09:53:32,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,7a75edd9-db82-43f6-b7aa-c480100c7a84,CASSA_01,2575,2,1.16,2.32,2026-01-31,09:53:33,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,9d6b98d4-fa71-44b8-aae8-4d5f65e947cf,CASSA_01,47,3,2.43,7.29,2026-01-31,09:53:34,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,4a4f9f49-2259-4496-924a-68375b98a015,CASSA_01,3805,1,1.36,1.36,2026-01-31,09:53:35,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,1a1684e4-cfe4-418d-9c77-10c0da6e946b,CASSA_01,577,4,3.09,12.36,2026-01-31,09:53:36,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,8002d553-c214-44aa-95fd-5cebb7476986,CASSA_01,2283,4,2.35,9.4,2026-01-31,09:53:37,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,75002c5d-0ebe-49d1-b4df-e4c6add8b444,CASSA_01,1856,2,4.14,8.28,2026-01-31,09:53:38,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,902715d1-f186-4bf2-b745-cbaedd8675c4,CASSA_01,2299,3,8.61,25.83,2026-01-31,09:53:39,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,09e88d71-8694-4f3f-85d8-d95f97c712d8,CASSA_01,2806,2,4.68,9.36,2026-01-31,09:53:40,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,14c904ef-5924-4b30-b908-a19594ddbd95,CASSA_01,3146,5,9.41,47.05,2026-01-31,09:53:41,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,f2b7af41-b4f2-4246-9f3f-b3c23078755e,CASSA_01,961,2,2.05,4.1,2026-01-31,09:53:42,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,a8e2d5af-5dae-4320-8d1d-d6bad08b45f8,CASSA_01,1523,5,4.05,20.25,2026-01-31,09:53:43,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,60505daa-2aec-4b57-9af3-980dc7b3779a,CASSA_01,764,1,2.64,2.64,2026-01-31,09:53:44,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,11a8cdf3-f2a2-4f4c-94d9-6b6d3b3722f9,CASSA_01,1391,1,3.85,3.85,2026-01-31,09:53:45,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,f29a62fb-a311-4fa1-a9f6-5d5c7f626bd0,CASSA_01,4122,4,3.87,15.48,2026-01-31,09:53:46,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,5552368a-bfe3-4847-8725-519cfda2d237,CASSA_01,4262,4,1.1,4.4,2026-01-31,09:53:47,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,8eba1130-3b01-488f-8780-0955f14d3ca0,CASSA_01,808,5,4.64,23.2,2026-01-31,09:53:48,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,22595295-ccc8-4925-954b-0d0d5b27f804,CASSA_01,4978,4,4.21,16.84,2026-01-31,09:53:49,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,803af171-17df-4b26-bb16-a41d99ff648c,CASSA_01,409,3,1.43,4.29,2026-01-31,09:53:50,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,f7a279f5-0e52-4d37-b8f9-686dd258f020,CASSA_01,1177,3,6.45,19.35,2026-01-31,09:53:51,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,48135d73-b475-4c9a-ab70-f90f93559ca0,CASSA_01,110,4,2.42,9.68,2026-01-31,09:53:52,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,217a5e48-ae56-4f2c-a3ad-ff0656e2ef88,CASSA_01,2955,3,2.08,6.24,2026-01-31,09:53:53,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,057f0a56-4230-4f94-a4d1-7e3847b37bc2,CASSA_01,59,3,7.33,21.99,2026-01-31,09:53:54,contanti
cdd9927c-be5e-46da-9583-a3c231e2cfe5,532e3e0b-5a55-4a7d-a5b7-ff9a485a2c1c,CASSA_01,2318,5,8.26,41.3,2026-01-31,09:53:55,contanti
c2feab84-5e0a-476e-9d99-4fe238d07795,dc13266c-af69-4d37-90b9-f6c76aa8912d,CASSA_01,1020,3,2.56,7.68,2026-01-31,09:23:43,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,75bee3c5-87c0-44bd-83e2-bf41ab911263,CASSA_01,4429,1,6.45,6.45,2026-01-31,09:23:44,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,bd8394f9-b1af-4b85-a8e1-5f8f80c348a9,CASSA_01,152,1,1.1,1.1,2026-01-31,09:23:45,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,9816c6f8-51eb-454b-83e6-98a8f359f127,CASSA_01,2386,5,0.73,3.65,2026-01-31,09:23:46,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,f6fd5b32-3eeb-43d0-80e9-92f681c8a3df,CASSA_01,2318,1,8.26,8.26,2026-01-31,09:23:47,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,dfb9dc93-0af2-4360-9626-4c9708f234ba,CASSA_01,2531,2,8.6,17.2,2026-01-31,09:23:48,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,e0c1aacd-4e7e-4793-a494-161312cb85a9,CASSA_01,3557,4,5.5,22.0,2026-01-31,09:23:49,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,74560aea-57a5-4904-ad69-683d5b75e91b,CASSA_01,2723,1,2.08,2.08,2026-01-31,09:23:50,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,369072fb-a3f4-4cde-9373-b23cd0c3b199,CASSA_01,4406,4,5.65,22.6,2026-01-31,09:23:51,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,2a333e38-379d-4876-80d9-ba9ebbdfdecd,CASSA_01,831,2,3.01,6.02,2026-01-31,09:23:52,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,f918cb5c-4cd9-4e7b-9129-a263f4b0ae45,CASSA_01,3235,1,2.32,2.32,2026-01-31,09:23:53,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,e9dd7379-6581-493a-9263-479eddc87bf0,CASSA_01,85,3,1.34,4.02,2026-01-31,09:23:54,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,bb4ea2ee-653d-425b-a7a7-3f40fc6a5508,CASSA_01,3684,2,2.49,4.98,2026-01-31,09:23:55,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,a1dabc2a-6e5c-446f-8643-800ffd17fa98,CASSA_01,578,2,4.69,9.38,2026-01-31,09:23:56,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,436ef0d0-13ad-4e1a-899b-066878df3e2a,CASSA_01,298,5,0.89,4.45,2026-01-31,09:23:57,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,c2eb6424-3c34-4416-8b2f-f83bd1260aff,CASSA_01,4634,1,6.13,6.13,2026-01-31,09:23:58,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,1c04c33f-f27d-4d8a-aba8-30ab271a9d41,CASSA_01,1778,5,5.35,26.75,2026-01-31,09:23:59,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,d7d31ba0-2327-4ae9-bce3-0c63910ebca2,CASSA_01,2381,5,2.53,12.65,2026-01-31,09:24:00,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,edf126e9-789f-49d4-a68e-7f6b7e70a10f,CASSA_01,4432,2,8.0,16.0,2026-01-31,09:24:01,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,37c052b2-74eb-4387-a9bd-3448050dd733,CASSA_01,3439,1,3.98,3.98,2026-01-31,09:24:02,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,06debdb4-fc3a-4913-8694-13a7451f59b6,CASSA_01,286,4,2.93,11.72,2026-01-31,09:24:03,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,05ecd1ad-b749-450c-87ba-08feaa389335,CASSA_01,3445,4,9.02,36.08,2026-01-31,09:24:04,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,ee9bf48a-2b6f-4c1d-9fe9-11c03d8c931c,CASSA_01,3165,3,3.62,10.86,2026-01-31,09:24:05,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,8bcd40d4-33fb-4219-80ea-a4286765d2b0,CASSA_01,120,2,5.38,10.76,2026-01-31,09:24:06,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,7d24a698-4837-4778-b868-86865350259c,CASSA_01,3882,1,3.26,3.26,2026-01-31,09:24:07,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,6acc8a6d-8b7d-477c-a024-783d9a8a79a8,CASSA_01,2346,3,3.61,10.83,2026-01-31,09:24:08,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,40fd1c11-fc55-4397-a22c-0d94a6374ccc,CASSA_01,781,2,5.42,10.84,2026-01-31,09:24:09,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,06023bc0-303d-4c85-849e-aeec9d444e69,CASSA_01,1474,2,1.77,3.54,2026-01-31,09:24:10,carta
c2feab84-5e0a-476e-9d99-4fe238d07795,9ce783ca-c701-403f-9f9a-e76aca59dd4a,CASSA_01,4379,5,3.09,15.45,2026-01-31,09:24:11,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,afc97f40-570d-460c-b30e-71130458da5d,CASSA_01,1075,2,11.4,22.8,2026-01-31,09:42:34,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,96d93bfc-bc97-40b1-8c18-e12f86dad71d,CASSA_01,2645,2,0.77,1.54,2026-01-31,09:42:35,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,88f205d0-c35e-4792-a0ad-c96b1ea0352b,CASSA_01,1828,5,1.19,5.95,2026-01-31,09:42:36,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,a1e3bee2-e6ae-4413-a463-beb3680969bf,CASSA_01,1420,5,5.33,26.65,2026-01-31,09:42:37,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,05431640-046b-411f-bad6-c37c2e4b9b82,CASSA_01,160,1,5.39,5.39,2026-01-31,09:42:38,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,9ce34042-f30a-4f04-8bb8-4c1f82edfe0b,CASSA_01,652,4,3.11,12.44,2026-01-31,09:42:39,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,6c28e66b-e636-4014-b1ef-dd61757d3f73,CASSA_01,4093,2,11.1,22.2,2026-01-31,09:42:40,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,435a0909-2f78-4c9a-987c-d5b1a6f26276,CASSA_01,240,3,6.55,19.65,2026-01-31,09:42:41,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,6084088b-b18b-453e-bdc1-8f9f48f45d8e,CASSA_01,1121,1,4.41,4.41,2026-01-31,09:42:42,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,33b2a977-b55e-4fe0-9368-923cb656272e,CASSA_01,4619,1,3.43,3.43,2026-01-31,09:42:43,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,b629ca2a-6ccf-438e-83ed-73f86453123d,CASSA_01,511,1,7.81,7.81,2026-01-31,09:42:44,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,59cd634d-2ac3-4e7e-bf08-325b0dba07ad,CASSA_01,4254,3,1.59,4.77,2026-01-31,09:42:45,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,aa0907dc-0cdc-4e82-a9dd-20d3e761bbfe,CASSA_01,4003,2,1.73,3.46,2026-01-31,09:42:46,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,69ea8c9e-0152-4162-8fd4-14c9109dd9c9,CASSA_01,617,4,2.04,8.16,2026-01-31,09:42:47,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,a025491b-6de3-4a16-8679-979c2eb58a87,CASSA_01,4236,2,8.73,17.46,2026-01-31,09:42:48,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,774bc7c0-4861-443b-94e5-c7ac10b0457b,CASSA_01,3426,1,4.93,4.93,2026-01-31,09:42:49,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,75f971db-4a4d-4b33-bb11-15b455504723,CASSA_01,1034,5,1.91,9.55,2026-01-31,09:42:50,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,3692ee39-3d9e-48eb-b82b-3d1defe44d79,CASSA_01,3274,1,1.38,1.38,2026-01-31,09:42:51,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,0ceb203d-1285-4137-8217-5f710092716e,CASSA_01,2620,1,0.84,0.84,2026-01-31,09:42:52,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,d0116ca5-63b9-4ccc-bf1b-0e5538e4bd56,CASSA_01,4849,4,5.07,20.28,2026-01-31,09:42:53,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,0b716dc5-844b-4243-989e-252412045eac,CASSA_01,2839,3,8.15,24.45,2026-01-31,09:42:54,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,b6d5c48c-c2c8-4253-9bd3-1d62e1f8b44f,CASSA_01,4736,3,3.61,10.83,2026-01-31,09:42:55,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,d61e79a0-c76c-48af-bfeb-c5eb4d9736d1,CASSA_01,4378,4,1.35,5.4,2026-01-31,09:42:56,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,d5b24d08-c1ba-4334-8849-d5e3c1fffe35,CASSA_01,4629,3,1.31,3.93,2026-01-31,09:42:57,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,83a398f6-db32-4c54-8a50-8ec53c416d59,CASSA_01,3038,3,2.63,7.89,2026-01-31,09:42:58,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,4a099ab3-8020-494f-aed2-3b4c346c1df9,CASSA_01,1777,1,1.19,1.19,2026-01-31,09:42:59,carta
bf40bf24-84c5-40f9-92ea-0b269d248373,d56e7ee3-f2ec-41ed-b112-83693f150b64,CASSA_01,1990,2,3.21,6.42,2026-01-31,09:43:00,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,b09d50ba-6d68-41e3-a9c5-a87f09464a3d,CASSA_01,4097,2,3.82,7.64,2026-01-31,09:12:39,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,4b213ca5-6440-4022-8fe9-2c126dfc55b3,CASSA_01,2705,2,4.76,9.52,2026-01-31,09:12:40,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,585ce5cf-3e95-468b-b3ed-41e9782ea189,CASSA_01,4373,2,3.63,7.26,2026-01-31,09:12:41,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,10a05443-bac8-46ec-8892-5644e6fcadfe,CASSA_01,319,3,6.03,18.09,2026-01-31,09:12:42,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,6074a301-d4c4-4d51-8267-ec9e96264b1a,CASSA_01,1299,1,2.34,2.34,2026-01-31,09:12:43,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,3c2b3a25-d180-452d-aedc-d983e754f742,CASSA_01,2930,3,3.05,9.15,2026-01-31,09:12:44,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,df8f05de-37aa-413f-9ab1-921bd34aa7a7,CASSA_01,662,3,3.33,9.99,2026-01-31,09:12:45,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,abd082ca-d7e5-417d-a087-888bff9cc973,CASSA_01,3701,5,4.03,20.15,2026-01-31,09:12:46,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,d969e330-d0bc-451b-8187-563ec6bab4b7,CASSA_01,3705,1,1.63,1.63,2026-01-31,09:12:47,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,7a4e1ac6-8b03-40ed-8ae7-e12d05987a0a,CASSA_01,3017,4,5.97,23.88,2026-01-31,09:12:48,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,9ade49c1-7300-4473-a24b-0bd2bda79909,CASSA_01,4252,3,4.53,13.59,2026-01-31,09:12:49,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,17917969-4c17-4132-ba20-ab3d493788d3,CASSA_01,3755,1,3.2,3.2,2026-01-31,09:12:50,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,2967c3a7-5684-418f-a567-2e87e2884fbb,CASSA_01,947,2,3.0,6.0,2026-01-31,09:12:51,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,38911d6f-52a4-4927-be54-0c3bbb976707,CASSA_01,2599,5,4.29,21.45,2026-01-31,09:12:52,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,080a521f-3614-484a-b0cd-0e6f61e8e6e4,CASSA_01,2365,5,1.87,9.35,2026-01-31,09:12:53,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,36224b39-61fb-4663-b1df-4163ec6ed0ce,CASSA_01,19,4,8.62,34.48,2026-01-31,09:12:54,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,8d14ff3e-9b3a-4f2e-8b69-35c3d6cdd7f0,CASSA_01,3013,3,2.54,7.62,2026-01-31,09:12:55,carta
7e31ac23-367f-42a1-a00c-2daf22fbeb8c,8ebc283c-a7d9-4f38-bd96-44d35fe03d48,CASSA_01,1642,3,3.32,9.96,2026-01-31,09:12:56,carta
33828789-935c-41dd-a132-dd05b68b6290,7ffe5fad-d2b7-4396-8980-abc4dbea4743,CASSA_01,3761,3,7.35,22.05,2026-01-31,09:50:13,carta
33828789-935c-41dd-a132-dd05b68b6290,3ca07f79-eec3-412f-90f9-0d1417e54576,CASSA_01,2209,2,2.92,5.84,2026-01-31,09:50:14,carta
33828789-935c-41dd-a132-dd05b68b6290,43c0c6d0-4651-4da5-9f6b-274c0f70445c,CASSA_01,4869,2,2.77,5.54,2026-01-31,09:50:15,carta
33828789-935c-41dd-a132-dd05b68b6290,c717b55e-bb3d-4a09-a518-bbae8c1ad286,CASSA_01,4576,3,2.75,8.25,2026-01-31,09:50:16,carta
33828789-935c-41dd-a132-dd05b68b6290,ba10494a-3a59-4c3a-bf47-b2e08812220d,CASSA_01,4878,1,4.42,4.42,2026-01-31,09:50:17,carta
33828789-935c-41dd-a132-dd05b68b6290,ab627e66-5492-4a50-9bb3-0c1d9abbc897,CASSA_01,3497,1,4.73,4.73,2026-01-31,09:50:18,carta
33828789-935c-41dd-a132-dd05b68b6290,ac9e02bb-3248-463e-be57-d4b6c6b55e8b,CASSA_01,4683,1,5.04,5.04,2026-01-31,09:50:19,carta
33828789-935c-41dd-a132-dd05b68b6290,20b520ea-8bdb-4b29-9e0e-5d5b081f11be,CASSA_01,4613,5,3.37,16.85,2026-01-31,09:50:20,carta
33828789-935c-41dd-a132-dd05b68b6290,9522ac74-557e-453a-aa60-7390e1079cb1,CASSA_01,4638,1,4.77,4.77,2026-01-31,09:50:21,carta
33828789-935c-41dd-a132-dd05b68b6290,b7881317-b60d-4de1-951e-ade16e3c8807,CASSA_01,1557,3,4.4,13.2,2026-01-31,09:50:22,carta
33828789-935c-41dd-a132-dd05b68b6290,9ac80411-71f4-4729-8d16-70937c819028,CASSA_01,2704,2,4.8,9.6,2026-01-31,09:50:23,carta
33828789-935c-41dd-a132-dd05b68b6290,d60ad09d-5586-4055-b3a2-41d054131348,CASSA_01,3283,5,0.63,3.15,2026-01-31,09:50:24,carta
33828789-935c-41dd-a132-dd05b68b6290,7101132f-8b79-427a-b8dc-dc5272891cb6,CASSA_01,2506,5,9.13,45.65,2026-01-31,09:50:25,carta
33828789-935c-41dd-a132-dd05b68b6290,b00ce170-6329-4943-b61e-ac4430ae7d7b,CASSA_01,2711,3,5.87,17.61,2026-01-31,09:50:26,carta
e109ac6b-fd86-4bcb-8ba3-50ec98a84bd8,1031f513-4422-431d-b766-3108a6cc43b4,CASSA_01,4121,1,0.72,0.72,2026-01-31,09:04:17,carta
e109ac6b-fd86-4bcb-8ba3-50ec98a84bd8,e6b7438c-2820-4773-a03f-ede45bf89394,CASSA_01,465,3,2.82,8.46,2026-01-31,09:04:18,carta
e109ac6b-fd86-4bcb-8ba3-50ec98a84bd8,e10c0139-b1ca-485a-aa47-6d910228bcfa,CASSA_01,1442,1,4.21,4.21,2026-01-31,09:04:19,carta
f3a41fa8-5d9d-4429-92eb-8a6cb3fc80f7,b3b013d8-e208-42c9-8cce-6f9bc94884ea,CASSA_01,2678,5,1.43,7.15,2026-01-31,09:11:05,contanti
f3a41fa8-5d9d-4429-92eb-8a6cb3fc80f7,fde93920-3aa5-4d26-8cca-3f2f69fab69d,CASSA_01,3059,4,2.06,8.24,2026-01-31,09:11:06,contanti
f3a41fa8-5d9d-4429-92eb-8a6cb3fc80f7,ad1ec476-7916-4550-a4ab-8306679d84fd,CASSA_01,864,1,5.14,5.14,2026-01-31,09:11:07,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,c499352f-97ba-41c0-b35b-db5640741bc7,CASSA_01,4580,3,0.63,1.89,2026-01-31,10:49:56,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,c3ff636e-d037-4c32-9ac6-4007692e2215,CASSA_01,1521,2,5.52,11.04,2026-01-31,10:49:57,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,42a05d95-0882-481d-aded-ffb683f08db8,CASSA_01,413,5,1.88,9.4,2026-01-31,10:49:58,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,b1048d8d-6200-47cc-a41e-9eb57c0f711c,CASSA_01,2682,1,3.34,3.34,2026-01-31,10:49:59,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,65a79e2d-1e30-4cb6-bd30-c4145f767740,CASSA_01,3542,4,5.53,22.12,2026-01-31,10:50:00,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,b8126c32-dd64-4a2c-9846-0630835a40d1,CASSA_01,2345,4,0.57,2.28,2026-01-31,10:50:01,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,1cc7f5c4-16ed-4afc-a8ec-fa4174b72a0c,CASSA_01,3050,2,3.3,6.6,2026-01-31,10:50:02,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,c2c49e35-01eb-4719-b564-37dc9910fb83,CASSA_01,1050,4,2.07,8.28,2026-01-31,10:50:03,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,eac2ed56-2a4d-4fce-b519-dccbbdabea78,CASSA_01,3968,2,12.64,25.28,2026-01-31,10:50:04,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,dab5dc60-0cd4-4951-aa31-34195be21506,CASSA_01,4966,5,5.68,28.4,2026-01-31,10:50:05,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,8bb1434a-76d9-4161-9a15-32654a1ef064,CASSA_01,2188,3,1.24,3.72,2026-01-31,10:50:06,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,8890b9dd-82ee-47e0-b8a0-c3da49aa039a,CASSA_01,396,1,3.78,3.78,2026-01-31,10:50:07,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,dc0afd15-ca1c-4a20-bb7f-fdc0c6c363fe,CASSA_01,93,2,7.25,14.5,2026-01-31,10:50:08,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,17186338-4c85-42b9-8dd2-24d83b4c6d84,CASSA_01,490,1,7.43,7.43,2026-01-31,10:50:09,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,54d156d0-17e0-4e42-9cf1-1c61ebce496f,CASSA_01,150,1,5.03,5.03,2026-01-31,10:50:10,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,9e985c82-85d1-4243-b6e2-e2aeeb8608e4,CASSA_01,4461,3,2.52,7.56,2026-01-31,10:50:11,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,bc7bf173-28b6-4b50-84c1-ac575082eb6d,CASSA_01,2831,5,4.02,20.1,2026-01-31,10:50:12,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,bf20dbaa-0368-4040-bffe-c4f404ca054f,CASSA_01,2158,1,7.0,7.0,2026-01-31,10:50:13,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,e10d82ad-db4e-41b6-b290-8f2256b88cf9,CASSA_01,480,2,6.23,12.46,2026-01-31,10:50:14,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,623bd57b-21e3-4027-ad36-565a6ae903fb,CASSA_01,2321,3,2.34,7.02,2026-01-31,10:50:15,contanti
41229ff0-bca2-4ad9-b6e3-cbbeed2433a2,a9ab42b4-e858-47bd-86c9-1448feaf42fd,CASSA_01,3533,2,6.61,13.22,2026-01-31,10:50:16,contanti
a34baeb7-1e67-40b4-a935-82f7c9d0b465,a853f6fa-01d5-4d24-9f9f-29798ba4efd3,CASSA_01,1282,1,0.75,0.75,2026-01-31,09:39:02,carta
